receipt_number,transaction_type,client_name,vendor_name,vendor_email,amount,date,is_exception,is_paper
R616480,Card,Jason Allen,Phelps-Gonzalez,michellerivers@perez-reed.com,878.58,17-01-2024,False,False
R925969,Card,Natalie Brown,Jackson-Rowe,jared39@becker.com,764.31,30-06-2024,False,False
R7808,Card,Cindy Fleming,"Colon, Williamson and White",claire98@fernandez-taylor.net,168.32,05-03-2024,False,False
R761009,Card,Jacqueline Reid,Ross-Haney,payneandrew@warren.org,448.47,15-07-2024,False,False
R413780,Card,Crystal Pineda,"Woodward, Arroyo and Pace",sara18@martinez.com,527.51,09-05-2024,False,False
R147757,Card,Jacqueline Sherman,Snyder Inc,danielgray@wood.com,823.53,29-04-2024,False,True
R542316,Card,Kathy Miller,Rush LLC,marymiller@frazier.com,562.74,07-01-2024,False,False
R385093,Card,Brittany Maldonado,Hill Ltd,ericgreer@anderson-garcia.net,147.92,01-06-2024,False,True
R862826,Card,Amy Lewis,Craig PLC,thomasrachel@yoder.com,371.36,07-04-2024,False,False
R745265,Card,Matthew Perez,"Smith, Hernandez and Stanton",margaret28@matthews.com,699.54,08-09-2024,False,False
R496567,Card,Taylor Hood,Montgomery-Gibson,smithdaniel@simmons.com,159.06,05-07-2024,False,False
R75278,Card,Lacey Ford,Burgess-Romero,garciagreg@bass.info,686.35,23-09-2024,False,False
R358440,Card,Kevin Lopez,Velazquez Ltd,qmcbride@anderson-sharp.biz,351.49,16-01-2024,False,False
R485948,Card,Andrea Jones,"Wise, Mcdonald and Casey",matthew05@brown.org,225.95,19-06-2024,False,False
R431738,Card,Kayla Mcintosh,"Shepard, Cook and Waters",jon32@anderson-walters.com,435.45,19-05-2024,False,False
R187773,Card,Maria Wright,Washington LLC,garciashelby@nichols-morgan.com,147.79,21-09-2024,False,False
R844645,Card,Joseph Davis,Smith Group,campbellsteven@lopez.net,101.37,21-08-2024,False,False
R324516,Card,Brittany Davis,Adkins-Peters,bryantdanny@ward-brooks.com,963.54,08-06-2024,False,False
R815509,Card,Jerome Hinton,Villanueva LLC,stevenmartin@hughes-taylor.com,10.41,12-05-2024,False,False
R253139,Card,Daniel Nelson,Nixon-Braun,romeroshelly@martin.net,824.51,08-08-2024,False,False
R475676,Card,Toni Stewart,"West, Gutierrez and Hicks",frank59@moore.com,511.45,28-04-2024,False,True
R562093,Card,Charles Arnold,Powers and Sons,michelle90@knapp.com,630.77,18-02-2024,False,False
R87586,Card,Heather Fowler,Daniels-Brown,zachary60@wilson.com,27.58,30-03-2024,False,False
R393772,Card,Caleb Bell,Lewis and Sons,qsanchez@porter.com,606.99,09-04-2024,False,False
R626411,Card,Jared Juarez,Webb Ltd,taylornancy@wilson-moss.biz,893.65,07-06-2024,False,False
R52308,Card,Timothy Hawkins,Patel Inc,ashleywhite@jones.com,968.63,24-05-2024,False,True
R568292,Card,John Myers,Elliott-Ross,sbrown@smith-montgomery.com,945.74,27-05-2024,False,False
R686589,Card,Stephen Flynn,"Swanson, Diaz and Brown",ashley68@morales.biz,558.48,31-03-2024,True,True
R356936,Card,Ryan Kelly,Burnett Ltd,kyliedaniels@lee.com,896.7,07-01-2024,False,False
R354865,Card,Brad Green,Willis-Nelson,fordrobert@johnson.com,156.65,31-05-2024,False,False
R389354,Card,Carolyn Webster,Webb PLC,sarahsmith@collins.com,386.03,10-09-2024,False,False
R793679,Card,Nicole Erickson,Braun-Davies,anthony16@lopez-beck.net,908.56,18-08-2024,False,True
R842866,Card,Todd Mayer,Hill-Burton,tylerhammond@james-gutierrez.com,145.08,23-07-2024,False,False
R551242,Card,Matthew Reyes,Mcguire-Williams,dtorres@berry.net,58.03,27-03-2024,False,False
R218391,Card,Carlos Scott,Gonzales-Martinez,catherine51@cook-peck.com,528.33,12-01-2024,False,False
R829638,Card,Theresa Stewart,Fernandez-Mccullough,lwells@fox-rice.com,901.12,04-08-2024,False,True
R944656,Card,Ashley Fleming,"Smith, Jensen and Calderon",benjaminmorse@romero.com,500.07,16-02-2024,False,False
R625232,Card,Jesse Johnson,"Klein, Ashley and Wood",jacobbell@perez-moreno.biz,113.04,26-06-2024,False,False
R464787,Card,Ann Price,Young LLC,jamessilva@johnson-patterson.biz,513.68,02-08-2024,False,False
R543336,Card,Kenneth Moss,Shaffer Group,shannongonzalez@johnson-thompson.info,478.9,24-05-2024,False,False
R161018,Card,Edward Wise,Nelson-Newton,xwilson@ball-lopez.com,985.01,16-05-2024,False,True
R760757,Card,Michael Hunt,"Dunn, Hardy and Valencia",pamela38@smith.com,186.47,13-05-2024,False,False
R532216,Card,Michael Pearson,Proctor-Leach,hamiltonmadeline@wiggins.net,252.42,03-02-2024,False,False
R114004,Card,Colton Martin,Webb-Williams,jasonhendricks@rodriguez-padilla.com,139.91,03-04-2024,False,True
R478361,Card,April Tran,"Dudley, Edwards and Rodriguez",rachael13@walker.info,842.69,08-07-2024,False,True
R590336,Card,Kevin Myers,Murphy-Lucas,pamela40@freeman-baker.biz,585.83,08-05-2024,False,False
R278241,Card,Omar Reese,Garcia PLC,iherman@benitez.net,42.14,30-03-2024,False,True
R774948,Card,Kenneth Reyes,Kennedy-Brown,cordovaamanda@rocha.info,108.45,02-03-2024,False,False
R131329,Card,Patricia Reese,"Keith, Smith and Armstrong",sluna@miranda.com,247.23,07-07-2024,False,False
R653348,Card,Tracy Martin,Doyle and Sons,ppeters@rivas.info,240.52,22-01-2024,False,False
R176490,Card,Maria Holland,Ruiz LLC,emily08@moody-mitchell.biz,621.39,19-07-2024,False,False
R764930,Card,Cindy Torres,"Knox, Salazar and Contreras",wreynolds@hill.net,234.43,08-04-2024,False,False
R568695,Card,Jessica Friedman,Wiley-Jones,amanda30@vargas.com,151.52,30-09-2024,False,True
R506761,Card,Debra Bryant,Oliver-Cochran,adamprice@schwartz.com,192.01,27-05-2024,False,False
R170579,Card,Elizabeth Hunter,Kelley-White,mcknightjamie@clark.org,788.24,27-03-2024,False,False
R422397,Card,Elizabeth Morgan,Davis Ltd,michelle15@sanchez-mejia.com,703.23,30-09-2024,False,False
R482933,Card,Harold Mason,Khan-Simmons,samanthastevens@washington-gray.com,506.54,24-09-2024,False,True
R25328,Card,Joseph Oliver,Caldwell-Bryan,leepamela@salazar.com,344.89,19-02-2024,False,True
R446174,Card,Holly Garcia,"Bennett, Braun and Castillo",tracibutler@daniels.com,650.58,16-07-2024,False,False
R547041,Card,Chris Newman,"Curry, Henderson and Wright",travisperez@moore.com,18.03,19-05-2024,False,False
R925628,Card,Matthew Mitchell,"Lee, Gutierrez and Figueroa",erikagonzales@hurley-miranda.org,376.05,09-09-2024,False,False
R386006,Card,Michelle Martinez,"Mitchell, Soto and Robinson",gilltheresa@hayes-jacobson.com,188.7,18-08-2024,False,False
R523081,Card,Cynthia Warner,"White, Ellison and Booth",sarahtaylor@stokes-robinson.com,581.57,30-05-2024,False,False
R270866,Card,Isabel Miller,Watts-Hamilton,williamvega@howard.com,912.88,30-08-2024,False,True
R826891,Card,William Hansen,"Shaw, Jones and Sellers",kperez@delgado.com,387.77,29-06-2024,True,False
R517314,Card,Ryan Rogers,Turner Group,cummingsbrittany@stewart.org,102.04,19-03-2024,True,False
R998439,Card,Tina Smith,"Hernandez, West and Lopez",shannon02@gonzalez.com,681.49,14-09-2024,False,False
R341112,Card,Phillip Gardner,"Bishop, Wright and Johnson",susan90@meyer.info,700.96,05-01-2024,False,False
R288870,Card,Joanne Morgan,"Dunlap, Hale and Wright",amy32@roberts-adams.biz,997.11,20-04-2024,False,False
R196282,Card,Victoria Hurst,"Buckley, Underwood and Ramirez",mgutierrez@jones.com,369.99,15-05-2024,False,True
R438597,Card,Francis Jackson,Fields-Diaz,martinezmary@miller.biz,395.29,03-08-2024,False,False
R420247,Card,Gregory Hensley,"Reyes, Schneider and Martin",johnnyduran@torres-wall.com,22.38,15-05-2024,False,False
R1202,Card,Carrie Lawrence,"Bradshaw, Long and Smith",elizabeth85@sullivan.info,110.32,27-05-2024,False,False
R667805,Card,Cathy Hughes,Mack Ltd,kimberlymartinez@klein.com,643.85,29-04-2024,False,False
R776644,Card,Sara Ortiz,Moore Group,elizabethpreston@martin-bush.com,34.66,24-05-2024,False,False
R827248,Card,Thomas Morrison,Barnes and Sons,srichardson@allen.com,731.07,19-06-2024,False,False
R181286,Card,Steven Glenn,Fisher-Jackson,kathrynmunoz@yang.com,89.9,14-04-2024,False,True
R856332,Card,Mr. Dylan Burke,"Hatfield, Maynard and Noble",taylorjamie@moreno.info,120.97,06-03-2024,False,False
R720114,Card,Kelsey Morris,"Jackson, Lewis and Hale",daniel52@roberson.com,737.09,17-01-2024,False,False
R630736,Card,Thomas Diaz,"Bruce, Watson and Miller",victoriaallen@sims.com,169.99,12-02-2024,False,False
R700018,Card,James Mendoza,Hart Inc,vford@kirby-wilson.com,766.99,08-02-2024,True,False
R814451,Card,Crystal Guerrero,"Johnson, Armstrong and Sparks",vnelson@robinson.com,65.76,01-01-2024,False,True
R743059,Card,Ernest Jones,"Smith, Villegas and Welch",michaeljennings@white.com,72.95,30-04-2024,True,False
R303698,Card,Kathy Wright,Smith LLC,ijordan@anderson.com,685.29,17-08-2024,True,False
R708455,Card,Matthew Hamilton,Kelly-Newton,ronaldwerner@ramos.com,661.02,07-07-2024,False,False
R386124,Card,Christine Walter,"Perez, Shaw and Williams",smithdennis@cook.org,529.2,25-09-2024,False,True
R572987,Card,Martha Davis,"Parker, Ellis and Clark",acummings@jackson.com,209.05,22-07-2024,False,True
R346388,Card,Luis Lee,Hughes Ltd,yleach@jones.com,183.03,23-01-2024,False,False
R384120,Card,Suzanne Yang,"Adams, Charles and Small",uwebster@hayden-buchanan.com,923.45,03-07-2024,False,False
R790362,Card,Mrs. Janet Rodriguez,"Wright, Christian and Morales",gmiller@lee.org,373.16,19-07-2024,True,False
R766144,Card,Kaylee Perez,Fleming Group,nicoleramirez@walker.com,325.72,21-05-2024,False,False
R101208,Card,Yolanda Liu,Yang Group,mmosley@chambers-koch.info,471.44,21-05-2024,True,False
R847930,Card,Christopher Lee,Jackson Inc,karengilbert@smith.com,455.03,30-05-2024,False,False
R726723,Card,Alexandra Yates,Jackson-Anderson,tammyharrell@wilcox.com,685.01,03-03-2024,False,False
R359111,Card,Kim Santiago,Patton-Carter,bbullock@kirk.com,29.32,31-08-2024,False,True
R976549,Card,Samuel Smith,Turner Ltd,michaelbarr@wallace.org,130.34,03-01-2024,False,True
R459067,Card,Robert Sanchez,Miller Ltd,jason53@graham-cantrell.info,589.36,20-06-2024,False,False
R946521,Card,Elizabeth Ramirez,Miller Inc,freemanmeredith@flores-walsh.org,266.87,18-06-2024,False,False
R79319,Card,Heather Rodgers,Logan-Davis,cassiepena@lyons.org,27.43,01-03-2024,False,False
R705083,Card,Gabriel Blair,"Thompson, Russo and Sanders",reevesjonathan@roberts-cook.com,861.61,06-05-2024,False,False
R648768,Card,Jennifer Johnson,"Lucero, Barnes and Schultz",frank38@norton.info,394.88,05-02-2024,False,False
R955300,Card,Alejandro Smith,Walker-Yoder,oaguirre@larsen.biz,938.17,05-07-2024,False,True
R363526,Card,Alicia Gutierrez,Mullen LLC,smcpherson@lewis.com,116.36,24-08-2024,False,False
R436954,Card,Kristen Spencer,Smith Group,ryan62@woods.com,719.98,06-02-2024,False,True
R291725,Card,Terry Sanchez,Smith Group,scarr@powell.com,855.84,29-04-2024,False,False
R214324,Card,Bradley Hartman,Spencer-Dorsey,jray@carpenter.com,87.87,14-09-2024,False,False
R94733,Card,Kevin Casey,"Romero, Payne and Adams",breanna36@hancock.biz,436.73,06-07-2024,False,False
R12783,Card,Nancy Blackwell,"Bennett, Roach and Jones",nicholas56@warren.com,367.03,27-01-2024,False,False
R168421,Card,Wendy Potter,Nolan Inc,qolson@johnson-schmidt.com,474.5,03-05-2024,True,False
R152998,Card,Aaron Cook,Sanchez Inc,michael56@peck-payne.com,833.17,16-08-2024,False,False
R895556,Card,Taylor Williams,"Braun, Espinoza and Mejia",rodriguezanthony@ellis.com,335.99,14-05-2024,False,True
R771904,Card,Dustin Spears,"Murphy, Holmes and Miller",crawfordsarah@peterson.com,583.68,24-06-2024,False,False
R397674,Card,Jordan Williams,"Cruz, Murray and Carter",richard78@coleman-levine.com,685.81,27-07-2024,False,False
R634576,Card,Brenda Garza,Abbott-Morgan,jerryhouston@turner.com,665.65,30-09-2024,False,False
R868779,Card,Devin Carr,"Berry, Knight and Colon",vincent79@fernandez.com,52.57,30-06-2024,False,False
R880212,Card,Kerri Lee,"Wagner, Ruiz and Ellis",bettypena@miranda.com,644.87,17-07-2024,False,True
R563584,Card,Tammy Escobar,"Smith, Pierce and Stanley",lindsay06@todd.com,250.01,19-04-2024,False,True
R741263,Card,Michelle White,"Jones, Lewis and Johnson",jennifer45@munoz-salas.org,841.3,23-04-2024,False,False
R564899,Card,Rachel Smith,"Long, Reid and Clark",zadams@cochran.com,202.47,28-07-2024,False,False
R893166,Card,Kathleen Gilmore,Becker-Manning,rodneyhernandez@nunez-moreno.info,129.49,02-08-2024,False,False
R624891,Card,Timothy Mcdonald,"Lopez, Davis and Carter",craigschultz@owens.com,552.94,25-05-2024,False,False
R313291,Card,Robert Mullins,Byrd-Patrick,psmith@collier-joseph.org,184.36,19-03-2024,False,False
R128079,Card,Christina Wilson,Arias-Banks,hernandezdanielle@gomez.com,383.48,24-09-2024,False,True
R394981,Card,Andrew Gould,"Medina, Conner and Garcia",holtmichael@horn.com,266.86,14-02-2024,False,False
R24223,Card,Ariana Miller,Huff Inc,bakerwilliam@webb.biz,354.77,04-07-2024,False,False
R478918,Card,John Jones,White Ltd,jose37@robinson-vargas.com,226.66,07-08-2024,False,False
R739113,Card,Andrew White,Larson-Jones,djohnson@ferguson-garcia.com,482.35,30-03-2024,False,False
R74809,Card,John Marshall,Fox-Hudson,emilystout@jones-tucker.net,631.01,28-03-2024,False,True
R840975,Card,Cheyenne Alexander,"Clay, Mcdonald and Harris",antoniowallace@wright.info,694.02,28-05-2024,False,False
R680902,Card,Debra King,Washington PLC,ashleygoodman@martin.com,845.64,11-02-2024,False,False
R86073,Card,Alyssa Mccall,"Larson, Jackson and Collins",btaylor@banks-mann.com,850.38,12-02-2024,False,True
R30213,Card,Matthew Brown,Norton-Smith,johnjones@king-francis.com,874.8,30-06-2024,False,False
R673903,Card,Amanda Potter,Peck-Harris,maurice88@roach-aguilar.com,332.96,21-01-2024,False,False
R234574,Card,Micheal Mccarthy,Murphy-Rodriguez,wagnerreginald@walsh.biz,648.8,19-09-2024,False,False
R392611,Card,Lisa Edwards,Willis and Sons,francisco73@martinez.org,35.41,30-07-2024,True,False
R890046,Card,Dylan Brown,"Odonnell, Owen and Soto",caldwellchristine@browning-hernandez.info,714.83,01-10-2024,True,True
R44506,Card,Marvin Butler,Collins and Sons,fbryant@ford-mcguire.org,304.78,24-04-2024,False,True
R281404,Card,William Lynch,Chambers Group,tsalinas@thompson.com,239.71,01-07-2024,False,False
R974701,Card,Margaret Camacho,Davis Inc,riveramaria@solis-stewart.com,677.98,26-08-2024,False,False
R995210,Card,Michael Thompson,Rios Group,williamsbrent@martin.com,97.41,09-04-2024,False,False
R185928,Card,Summer Hood,Weaver Inc,hannah61@pratt-scott.com,582.86,12-03-2024,False,False
R143189,Card,Michael Phillips,"Williams, Flores and Smith",iking@mcknight.net,326.87,28-02-2024,False,False
R512725,Card,Jorge Church,Estrada-Smith,kimberlyrichards@brown-warren.com,976.71,29-04-2024,False,False
R713689,Card,John Alexander,Paul-Elliott,stephen87@ford.biz,76.66,29-02-2024,False,False
R704231,Card,Jason Ortega,"Sanchez, Green and Morris",michael20@robinson.com,837.48,17-03-2024,False,False
R380695,Card,Christina Wilson,Simmons-Yang,fboone@kelly-owens.com,718.5,14-09-2024,False,False
R35759,Card,Carol Nelson,Patton-Jones,michaelhays@nelson-wyatt.biz,739.41,28-08-2024,True,False
R841314,Card,Daniel Rodriguez,Riley and Sons,martinandrea@whitney.com,310.56,14-07-2024,False,False
R938823,Card,Rebecca Fitzgerald,Wilkinson and Sons,andrea58@walsh.com,133.24,16-03-2024,False,False
R753876,Card,Taylor Wilson,Roberts Inc,robertwilkinson@ross-diaz.com,203.48,20-01-2024,False,False
R212030,Card,Renee Powell,Wilson-Wade,hollymorris@johnson-coleman.biz,58.16,30-08-2024,False,True
R399630,Card,Gary King,"Vazquez, Miller and Baker",tinapatrick@brown.biz,862.12,05-07-2024,False,False
R214288,Card,Jason Price,Tapia-Williams,nicole42@robinson-long.com,338.8,05-03-2024,False,False
R621963,Card,Travis Jackson,Carey PLC,whitneyalvarez@smith.biz,697.32,18-07-2024,False,False
R455131,Card,Michael Anderson,"Brown, Richardson and Harris",phillip71@reed.com,203.9,02-06-2024,False,False
R213360,Card,Gabriel Melton,Jenkins-Wu,smarsh@guerrero.com,272.88,24-07-2024,False,False
R437699,Card,Courtney Kelley,Baker-Griffin,whitejoseph@martin.org,266.47,22-02-2024,False,True
R661880,Card,Alexander Obrien,Griffin-Bryan,webbtimothy@harrison.com,411.99,17-01-2024,False,False
R174916,Card,Christine Perez,Leonard PLC,christophersummers@chandler.com,200.51,24-05-2024,False,False
R873960,Card,Bryan Kelley,Clark-Mitchell,npage@byrd.net,732.41,23-04-2024,False,False
R729599,Card,Joshua Juarez,"Oneill, Hunt and Green",robertsnyder@cook-davis.biz,528.58,03-06-2024,False,False
R837639,Card,Lynn Cruz,Tucker-Gonzalez,april56@castro-hurley.org,688.38,31-08-2024,False,False
R691046,Card,Eric Lopez,Foster-Clark,steven85@stone.biz,643.21,29-04-2024,False,False
R729865,Card,Erica Lynch,Scott-Rodriguez,bmiranda@gordon-reid.com,745.91,26-08-2024,False,True
R120461,Card,Robert Johnson,Thompson-Kelly,levinejonathan@bird-martinez.com,536.59,11-03-2024,False,False
R369217,Card,Brenda Pierce,Norman LLC,lauren29@ramirez.com,236.36,10-05-2024,False,False
R547809,Card,David Bender,Barajas Group,huangmelanie@soto-summers.info,337.8,08-08-2024,False,False
R816690,Card,Walter Peters,Richards-Riley,brownlisa@holt.com,477.77,18-04-2024,False,False
R609856,Card,Carla Russell,Holmes-Sanders,yromero@perkins-brooks.org,448.63,11-04-2024,False,False
R302268,Card,William Williams,"Kirk, Cantu and Phillips",fowlerjill@morgan.com,346.41,07-08-2024,False,False
R233786,Card,Angelica Wilkins,Edwards Inc,ctorres@pacheco.com,116.42,12-07-2024,False,False
R32769,Card,Steven Anderson,Gross-Shaffer,bennettkaren@reed.com,496.61,14-02-2024,False,False
R411460,Card,Steven Gonzalez,Gutierrez and Sons,zrichardson@aguilar.com,297.48,31-05-2024,False,False
R533768,Card,Barbara Hunt,Brewer-Gay,laura67@hess.com,427.12,18-06-2024,False,False
R796186,Card,Jonathan Valdez,Gentry Ltd,joshua68@mckinney.com,268.17,28-02-2024,False,False
R796262,Card,Nicholas Ingram,"Schmidt, Roberson and Chavez",brownamanda@lopez.biz,767.49,19-07-2024,False,False
R406331,Card,Stacy Long,Moses and Sons,cartertheresa@stanley.info,336.19,18-08-2024,False,False
R496761,Card,Michael Martin,Gregory-Richards,swhite@thomas.com,112.76,17-05-2024,True,True
R73107,Card,Gregory Hartman,Fleming Inc,lisarobertson@phillips.com,12.24,13-01-2024,False,False
R228867,Card,Jennifer Wilcox,"Brown, Fox and Nelson",barnettzachary@phillips.biz,82.79,28-03-2024,False,False
R801808,Card,Nathan Bond,Zavala-Nguyen,wtaylor@smith-cooper.com,766.5,10-02-2024,True,False
R919331,Card,Tammy Collins,"Burgess, Mclean and Meyers",chad94@spencer.biz,306.01,26-06-2024,False,False
R978270,Card,Emily Steele,Curtis-Oconnor,ubell@johnson.info,283.67,31-05-2024,False,True
R51260,Card,Melanie Brown,"Crawford, Byrd and Miller",travis39@pope.com,235.34,23-03-2024,False,False
R669887,Card,Luis Copeland,"Reynolds, Ayala and Williamson",lynchmichelle@wilson.com,172.55,27-08-2024,True,False
R290173,Card,Katherine Jimenez,Joseph-Reese,sharon36@harrison.biz,832.3,18-05-2024,False,True
R325083,Card,Timothy Jones,"Davis, Cox and Wilson",nicole10@sullivan.com,733.99,24-06-2024,False,False
R962744,Card,John Burgess,"Williams, Wilkins and Wilson",ustevenson@coleman.biz,268.82,27-08-2024,False,False
R494572,Card,Kayla Campbell,Grimes-Garcia,ginanguyen@wong.info,368.52,07-04-2024,False,False
R596255,Card,Elizabeth Dennis,"Perry, Charles and Reed",garynixon@hoffman-mcclure.biz,810.98,31-07-2024,False,False
R387661,Card,Julia Hill,"Mendoza, Sandoval and Walton",markgentry@graham-lewis.com,69.14,25-06-2024,False,False
R324890,Card,Ryan Perez,"Powell, Davis and Smith",mhunt@meyer-wood.info,372.75,23-08-2024,False,False
R34491,Card,Emily Robertson,"Chan, Yang and Day",johnmayer@johnson.com,14.64,02-02-2024,False,False
R214801,Card,Mr. Benjamin Sanchez,Mercer and Sons,grimesjoe@walker-stone.com,85.17,29-08-2024,False,False
R84369,Card,Seth Freeman,Atkins Ltd,pschmidt@contreras-roberts.com,949.26,16-08-2024,True,True
R89031,Card,Mark Harris,Silva-Bentley,arnoldhayley@rodriguez-hawkins.org,586.07,06-04-2024,False,True
