receipt_number,transaction_type,client_name,vendor_name,vendor_email,amount,date,is_exception,is_paper
R592246,Cheque,Matthew Reid,Lozano-Alvarez,dan18@riley.com,275.81,23-01-2024,False,True
R979934,Cheque,Laura Preston,Myers Inc,xvaughn@perez-byrd.com,721.75,28-09-2024,False,False
R895566,Cheque,Robert Gordon,Hart-Johnson,mary24@mason.com,525.83,20-04-2024,False,False
R182000,Cheque,Sydney Buck,Velazquez LLC,perezalicia@ferguson.com,814.81,18-08-2024,False,False
R656203,Cheque,Sheila Nunez,"Jensen, Richardson and Coffey",erobinson@donaldson.com,912.97,29-08-2024,False,False
R82637,Cheque,Robert Brock,Waters-Good,aanderson@hunter.com,147.79,19-04-2024,False,False
R38610,Cheque,Mrs. Mary Powers MD,"Walker, Brewer and Brown",turnerlaura@bruce.com,449.72,03-04-2024,False,False
R843261,Cheque,Bryan Rivas,Bennett and Sons,brownnicole@johnson-baker.net,991.71,02-09-2024,False,True
R288049,Cheque,Erica Hurst,Martinez and Sons,schultzlori@jones.com,674.18,18-04-2024,False,True
R407685,Cheque,Veronica Lewis,"Graham, Clark and Roberts",unavarro@williams.com,510.26,12-03-2024,False,False
R215334,Cheque,Teresa Beasley,Carlson PLC,kendra00@garcia.com,477.89,26-02-2024,False,False
R584013,Cheque,Mary Owen,"Gilmore, Austin and Collier",jason56@hernandez.net,84.92,12-07-2024,False,False
R811273,Cheque,Timothy Rivera,Rose-Perez,kevinstewart@cardenas.com,436.98,06-09-2024,False,False
R865324,Cheque,Richard Hunter,"Richmond, Brooks and Cantu",kellyashley@wilson.info,473.37,10-04-2024,False,False
R298544,Cheque,Cindy Martin,Nelson-Roth,uroberts@west.info,675.06,22-08-2024,False,False
R373605,Cheque,Pamela Benton,Cline PLC,david40@haynes.com,313.64,06-09-2024,False,False
R941227,Cheque,Joseph Allen,"Frey, Shields and Tate",blevinssandra@smith.org,592.95,09-03-2024,False,False
R256176,Cheque,Miss Wendy Wright MD,Cruz Group,peterfoster@roberson.biz,179.15,11-09-2024,False,True
R777030,Cheque,Sean Hampton,Peters Ltd,tara28@wiley-miller.com,86.78,30-09-2024,False,False
R343096,Cheque,Darryl White,Wagner-Moore,baldwinteresa@robinson.com,633.08,01-01-2024,False,False
R257681,Cheque,Dalton Morrison,Haley Ltd,horr@may.com,94.42,07-07-2024,False,False
R908781,Cheque,William Zuniga,"Glover, Huff and Ford",omorgan@brown-mcdowell.com,371.33,17-07-2024,False,False
R448256,Cheque,Terry Doyle,Mclaughlin-Crawford,robert34@thomas.com,450.94,22-08-2024,False,True
R487389,Cheque,Joseph Kelly,"Brooks, Williams and Shaw",wwolfe@byrd-klein.com,319.29,27-05-2024,False,False
R194279,Cheque,Joshua Cruz,"Jones, Burke and Schaefer",pricegregory@fuentes-morales.com,283.12,03-06-2024,False,False
R481727,Cheque,Sherri Lewis,"Allen, Mcintosh and Chan",castillolatoya@daniel-beck.com,926.24,13-07-2024,False,False
R385957,Cheque,Dylan Williams,Byrd-Garcia,emiller@harrington-williams.net,145.73,23-05-2024,False,True
R569515,Cheque,Patricia Leblanc,Goodman LLC,lindsey82@hawkins.com,150.83,24-02-2024,False,False
R330873,Cheque,Cameron Castillo,"Allen, Clark and Marks",uperez@johnson-brown.com,947.53,02-10-2024,False,False
R413241,Cheque,Jenna Jackson,Smith LLC,roykelsey@andersen-newman.com,23.72,27-04-2024,True,False
R58337,Cheque,Gavin Rice,"Foster, Snyder and Bond",jasonwallace@flores-rhodes.biz,81.2,12-02-2024,False,False
R718392,Cheque,Aaron Horn,Bell and Sons,patriciaward@jones-collins.com,530.34,21-08-2024,False,False
R12859,Cheque,Carla Davidson,Herrera Ltd,belljermaine@roberts.com,443.71,30-08-2024,False,False
R600154,Cheque,Douglas Morrison,Melendez Inc,sara78@rhodes.com,730.8,21-02-2024,False,True
R927062,Cheque,James Sweeney,Jones PLC,nicholas74@collins.com,305.29,22-05-2024,False,False
R41140,Cheque,Robert Rodriguez,"Wilson, Clark and Collins",brian41@smith.com,833.21,03-06-2024,False,True
R827690,Cheque,Amanda Harper,Reyes Ltd,brandy44@thomas.biz,874.92,05-03-2024,False,False
R570391,Cheque,Jamie Foster,Anderson Inc,brooke22@jones.com,662.04,22-09-2024,False,False
R654245,Cheque,Amy Hernandez,Lin PLC,josephgreen@herrera-vasquez.biz,110.17,05-02-2024,False,False
R85016,Cheque,Amanda Roberts,Daniels and Sons,ewingtheresa@price-campbell.com,35.39,24-01-2024,False,False
R35924,Cheque,Emily Foley,"Contreras, Kent and Pearson",bryce48@baker.com,840.03,27-05-2024,True,False
R324742,Cheque,Chase Shelton,"Taylor, Thompson and Davis",zhangbrittany@mcconnell.org,805.54,05-07-2024,True,False
R884789,Cheque,Joshua Conley,Rhodes PLC,nmartin@perez.com,579.88,22-04-2024,False,False
R964040,Cheque,Spencer Jones,Ramos-Brock,christophermartinez@house.com,34.63,12-02-2024,False,False
R319063,Cheque,Melissa Brown,Byrd-Davis,derek26@taylor.com,613.76,13-07-2024,False,False
R470953,Cheque,Devin Christensen,"Allen, Harris and Brown",jasmine38@valenzuela.com,599.12,14-03-2024,True,False
R556745,Cheque,Joseph Ross,"Bryant, Ramos and Meyers",timothy13@rose.net,53.95,22-08-2024,False,False
R597194,Cheque,Thomas Page,Wilson Ltd,jeremy07@lowery-martinez.com,719.79,26-09-2024,False,False
R435768,Cheque,Kim Marsh,"Buck, Cook and Watkins",robert13@holmes.com,297.32,30-01-2024,False,False
R753322,Cheque,Jennifer Fowler,Owens-Huerta,ricky91@sweeney-bennett.biz,103.55,10-08-2024,False,True
R842016,Cheque,Thomas Hudson,Hayes Group,qschmidt@brewer-pineda.com,193.7,15-07-2024,False,False
R22602,Cheque,Heather Gonzalez,"King, Allen and Aguilar",michaelmunoz@branch.info,503.4,20-02-2024,False,False
R645264,Cheque,Alicia Wilcox,Barker-Vincent,kathleen59@moore.com,323.99,14-03-2024,False,False
R896743,Cheque,James Molina,"Gomez, Pham and Hammond",harringtonmichael@king.com,350.26,10-06-2024,False,False
R415999,Cheque,Tina Watkins,"Garcia, Lane and Wong",brian46@chang.com,310.83,09-02-2024,False,False
R377767,Cheque,Anna Perez,Farmer-Aguirre,meyersshelby@foster.com,677.99,30-06-2024,True,False
R532144,Cheque,Mr. Mark Contreras,"Solis, Bowman and Sanchez",kelly81@lee-oliver.com,685.7,22-07-2024,True,False
R471169,Cheque,Gail Harrington,Bates and Sons,mariasanchez@kline-miller.com,118.98,16-03-2024,False,False
R371383,Cheque,Juan Smith,Shepard-Rice,ufleming@taylor.org,682.6,19-06-2024,False,False
R198588,Cheque,Kathy Bennett,"Morris, Phillips and Lewis",nicholasbaker@rodriguez-johnson.com,88.26,01-03-2024,False,True
R407964,Cheque,Ronnie Martin,Velez LLC,jessica98@calderon-kim.com,934.58,19-02-2024,False,False
R278741,Cheque,Deborah Schneider,"Mcgee, Garcia and Mcfarland",joseph62@odonnell-macdonald.com,547.36,17-03-2024,False,False
R216551,Cheque,Daryl Hoover,Scott and Sons,loganbrown@garcia.com,583.71,07-07-2024,False,False
R409707,Cheque,Joshua Taylor,Cox Group,mjones@carrillo.com,461.4,16-06-2024,False,False
R325841,Cheque,Robert Wright,Reyes-Hodges,barneschristina@duncan.org,333.54,02-06-2024,False,True
R750927,Cheque,Taylor Parker,"Smith, Alexander and Livingston",diazrose@williams.com,370.97,20-04-2024,False,False
R467296,Cheque,John Bailey,"Miller, Baker and Anderson",michaeldavis@harper.net,169.23,16-07-2024,False,False
R9686,Cheque,Kimberly Collins,Schultz-Fitzgerald,ramosjohn@henry-alexander.com,961.14,26-05-2024,False,False
R303703,Cheque,Savannah Lyons,Jenkins-Norris,geraldholland@day-smith.org,856.24,11-09-2024,False,False
R683237,Cheque,Ruth Lee,Jackson-James,joseph03@burton.com,67.51,01-07-2024,False,False
R109500,Cheque,Kevin Lee,"Phillips, Cooke and Brown",megan66@campbell.biz,683.46,19-03-2024,False,False
R953149,Cheque,Nancy Choi,Moore Ltd,reneehenry@hall.com,623.95,02-03-2024,False,False
R482966,Cheque,Elizabeth Barnes,Mitchell PLC,beth12@morris-tran.org,576.57,14-06-2024,False,False
R707499,Cheque,Patricia Coleman,"Camacho, Sellers and Banks",zacharyeverett@thompson-cochran.com,519.28,12-05-2024,False,False
R591270,Cheque,Michelle Frederick,Wilson PLC,tanya22@gomez-sweeney.com,375.43,12-08-2024,True,False
R723160,Cheque,Elizabeth Scott,Stewart PLC,heather63@sanders.com,655.24,06-09-2024,True,False
R913946,Cheque,James Stevenson,"Alvarado, Santos and Collins",colemanadam@wolf.com,326.09,27-06-2024,False,False
R196544,Cheque,Stacy Ford,Li-Madden,oacosta@garza.info,777.44,05-06-2024,False,False
R178475,Cheque,Kathryn Garcia,Moore-Simpson,philipsanders@frazier.com,985.04,08-01-2024,False,True
R919237,Cheque,Kevin Alexander,Kim-Kelly,amy09@roberts.org,612.7,28-05-2024,True,False
R794555,Cheque,Brenda Flynn,Brown PLC,ohaynes@lang-williams.info,503.66,30-09-2024,False,False
R534535,Cheque,Harold Baxter,Franklin-Hill,mossjulian@miller-harris.net,350.11,29-07-2024,False,False
R90429,Cheque,Brandon Montgomery,"Dean, Wilson and Brooks",justinhansen@beasley.com,701.54,01-09-2024,False,True
R983331,Cheque,Robert Brown,Kline-Hernandez,jessesharp@lara.biz,857.83,23-07-2024,False,True
R681420,Cheque,Mr. Willie Douglas,Scott-Munoz,wjackson@stark.com,579.8,02-08-2024,True,False
R907446,Cheque,Sheila Campbell,"Harding, Moran and English",kmorris@marshall.com,546.72,30-08-2024,True,False
R566921,Cheque,Jacqueline Smith,Gray-Miller,boonerobert@rodriguez-jones.com,241.55,12-07-2024,False,True
R243479,Cheque,Mark Hernandez,"Griffin, Williams and Campbell",todd13@dickson-watson.com,753.41,01-07-2024,False,False
R530922,Cheque,Jennifer Gordon,Jordan Group,teresawhite@nixon.biz,550.89,14-02-2024,False,False
R981869,Cheque,Natalie Jones,Davis Ltd,jasmine18@berry.info,777.32,26-01-2024,False,True
R109529,Cheque,Cheryl Fitzgerald,Sosa-Mccoy,herreralauren@kim-blake.com,653.57,21-07-2024,False,False
R145421,Cheque,Colleen Landry,Fuentes Ltd,hesterkevin@nguyen.org,218.39,29-03-2024,False,False
R378168,Cheque,James Rangel,"Clay, Lopez and Reynolds",ztapia@gallagher.com,91.08,24-06-2024,False,False
R130781,Cheque,Andre Kennedy,Gonzalez Inc,jesse54@carter.org,82.67,17-04-2024,False,False
R284777,Cheque,Daniel Valenzuela,Graves-Hoffman,wallacemichael@whitney.com,397.07,03-02-2024,False,True
R327265,Cheque,Jimmy Terry,Peters LLC,kleinjeffery@wagner.info,271.7,23-02-2024,False,True
R391514,Cheque,Rebekah Kaiser,Gonzales LLC,fray@byrd.com,279.11,16-06-2024,False,False
R140363,Cheque,Andrew Haas,Hall Ltd,allenchad@butler.com,907.27,06-01-2024,False,False
R132842,Cheque,Collin Clark,Perry LLC,vwoodard@guerra-brown.com,974.02,19-06-2024,False,False
R476425,Cheque,Kenneth Thomas,Howard Group,taylorfrank@adams-brown.net,593.97,08-04-2024,False,False
R614438,Cheque,Nicholas Brown,Thompson-Martinez,dsmith@byrd.com,431.56,15-04-2024,False,False
R979686,Cheque,Mrs. Sandra Casey,Patterson Inc,jason17@stone.org,227.49,07-08-2024,False,True
R330292,Cheque,Anna Stone DDS,Wilson Group,andre46@wilson-greene.com,264.45,08-02-2024,False,False
R399119,Cheque,Steven Terry,Gilbert-Green,simmonsmichael@rodriguez.info,973.54,08-03-2024,False,False
R773365,Cheque,Carrie Garcia,"Garcia, Harding and Mcdaniel",lori29@sellers.org,544.42,11-07-2024,False,False
R355731,Cheque,Zachary Shelton,Rogers-Adams,jholmes@weber-cooper.com,96.15,07-07-2024,False,True
R945701,Cheque,Jesus Greer,"Sutton, Jones and Trujillo",herrerarobert@buchanan.net,483.5,14-01-2024,False,True
R205719,Cheque,Jamie Barnes,Martinez-Ray,myerswilliam@mitchell.net,293.36,07-03-2024,False,True
R227241,Cheque,Kim Campbell,Mitchell Ltd,pollardcynthia@owens.com,781.81,16-07-2024,False,False
R429436,Cheque,Richard Terrell,Owens Ltd,fbarrera@ramirez.biz,982.55,31-05-2024,False,False
R34341,Cheque,Danielle Brooks,Alvarez and Sons,jonessandra@garcia.com,866.05,05-04-2024,False,False
R777765,Cheque,Jennifer Wright,Andrews Inc,nsmith@allen.com,500.46,03-10-2024,False,False
R137050,Cheque,Laura Rogers,Gray LLC,jeanne78@evans-russell.com,564.94,04-01-2024,False,False
R682779,Cheque,Bryan Lewis,Adams-Williamson,murphycory@fisher.com,821.51,29-05-2024,False,False
R499542,Cheque,Paul Payne,"Charles, Black and Gordon",alison04@meyer.info,588.35,11-06-2024,False,False
R682827,Cheque,Cheryl Wagner,Conrad-Lucero,susan46@robbins-reynolds.info,401.21,20-04-2024,False,False
R560341,Cheque,Michael Warner,"Ford, Lewis and Anderson",alexander75@stephens-gonzales.com,676.02,19-06-2024,False,False
R535864,Cheque,Gerald Callahan DVM,"Ortiz, Terry and James",phelpslance@parker-howard.com,593.36,09-03-2024,False,False
R377273,Cheque,Kelly Wood,"Young, Baird and Nguyen",ericcampbell@wood.com,906.01,12-09-2024,False,False
R93543,Cheque,Zachary Benton,Johnson PLC,lisa58@franklin.com,295.0,26-06-2024,False,True
R78969,Cheque,Edward White,Gray PLC,leechristopher@gomez.org,257.9,13-04-2024,False,False
R374539,Cheque,Paul Fowler,Sanders-Walters,cynthia59@black.net,585.43,07-01-2024,False,False
R206150,Cheque,Carol Dennis,Rogers and Sons,lmiller@schaefer-rodriguez.com,909.74,14-05-2024,False,False
R949944,Cheque,Nicole Velasquez,Mills-Matthews,jeffrey15@jordan.org,692.67,25-02-2024,False,False
R850659,Cheque,Lance Ray,Phillips LLC,ibrandt@miller.org,429.98,04-05-2024,False,False
R607989,Cheque,Sally Jimenez,Riley Inc,bennettandrea@garcia.com,281.56,21-06-2024,False,False
R623779,Cheque,Amy Ochoa,"Bray, Robinson and Romero",rodneyhamilton@white.com,109.31,27-07-2024,False,True
R265543,Cheque,Brittany Garcia,Burns Ltd,millerjack@davis.com,581.45,26-07-2024,False,False
R386712,Cheque,Robert Sullivan,"Lam, Taylor and Gonzalez",walkerelizabeth@owens-price.com,196.28,28-01-2024,False,False
R580600,Cheque,David Jimenez,Smith and Sons,julierobertson@stevens-barnes.net,866.28,06-05-2024,False,False
R794135,Cheque,Jessica Madden,Sims PLC,davidlewis@parker.com,164.75,02-08-2024,False,True
R261467,Cheque,Miguel Contreras,Stevens Ltd,yrodriguez@cruz.biz,123.13,22-05-2024,False,False
R893588,Cheque,Curtis Howard,Wolf LLC,pamelapaul@martinez-berry.com,999.15,09-08-2024,False,True
R816344,Cheque,Collin Gomez,"Miller, Rich and Poole",jessicajones@adams-wood.net,155.36,12-01-2024,False,False
R261935,Cheque,Matthew Martinez,Clark and Sons,jamesgood@fleming-blevins.com,188.44,04-09-2024,False,False
R306686,Cheque,Andrew Owens,Bryant Ltd,laurenparks@snyder.biz,702.59,01-06-2024,False,True
R714998,Cheque,Christopher Campbell,"Lee, Werner and Sullivan",lauralamb@reynolds.com,602.32,01-01-2024,False,True
R611105,Cheque,Jennifer Lopez,Williams Group,gcarter@fernandez.com,684.86,13-05-2024,False,False
R668789,Cheque,Erica Snow,"Romero, Spencer and Lane",wwalton@ochoa.com,355.12,04-01-2024,False,False
R911467,Cheque,Jeffrey Evans,Armstrong LLC,laurakrueger@walker.com,972.07,12-04-2024,False,False
R558078,Cheque,Alexandria Wilson,Woodward-Schmidt,sheila87@rollins.info,378.41,15-01-2024,False,False
R129802,Cheque,James Lindsey,Levine PLC,marywright@gibson.com,708.35,20-02-2024,False,False
R789370,Cheque,Dr. Justin Booth,Ford-Hernandez,upacheco@coleman.com,502.8,06-05-2024,False,False
R47261,Cheque,Shaun King,Le-Rodriguez,adrienne34@guerrero.com,556.82,14-06-2024,True,False
R808380,Cheque,Lori Hunter,Reed and Sons,edward34@hunt-collins.info,796.18,04-05-2024,False,False
R620984,Cheque,Joshua Maldonado,Ford-Graves,swilson@morgan.com,581.55,01-02-2024,False,False
R420316,Cheque,Melissa Smith,Donovan-Perez,colleen37@burns-nelson.biz,973.04,31-01-2024,False,False
R982003,Cheque,Stephen Scott,Ross Ltd,emilymitchell@nichols.com,360.38,31-03-2024,False,False
R869818,Cheque,Brooke Anderson,Alexander-Butler,philipfoster@cook.com,459.93,11-07-2024,False,False
R567348,Cheque,Amy Smith,Patterson LLC,allison67@riley-watts.org,813.0,11-05-2024,False,False
R319493,Cheque,William Pham,Sanchez and Sons,thomascain@williams.com,630.53,23-03-2024,False,False
R508396,Cheque,Jacob Farrell,Aguirre-Curry,gary91@lynch.biz,337.97,14-07-2024,False,True
R939403,Cheque,Dennis Arnold,Kim PLC,fhall@adams.biz,755.04,21-04-2024,False,True
R834492,Cheque,Michael Allen,Hicks Inc,zboyd@nelson.com,65.7,30-04-2024,False,False
R955988,Cheque,Megan Hart,"Lopez, Allen and Pham",garciaryan@matthews-strickland.com,390.9,14-06-2024,True,False
R941965,Cheque,Richard Mendez,"Jimenez, Sanders and Hughes",francisco15@edwards.com,152.44,03-03-2024,False,False
R972860,Cheque,Vincent Brandt,Kelley PLC,timothyjohnson@reynolds-guzman.com,347.33,28-06-2024,False,False
R116882,Cheque,Donald Acosta,"Adams, Wilson and Weber",john37@cummings-lynch.com,313.0,06-01-2024,False,True
R567220,Cheque,Tiffany Smith,"Thompson, Hubbard and Hunt",jamesjohn@lucas.com,705.17,29-01-2024,False,False
R121626,Cheque,Michael Roy,Ortiz Inc,brandy52@horne-johnson.com,616.65,01-10-2024,False,False
R212358,Cheque,Mr. Tyrone Price Jr.,"Johnson, Clark and Hansen",dcortez@martinez.com,825.4,05-06-2024,False,False
R899487,Cheque,Karen Gibbs,"Joseph, Foster and Golden",danny88@taylor.biz,335.0,01-07-2024,True,False
R435166,Cheque,Theresa Oconnell,"Barton, Alexander and Davidson",uharvey@davis.info,241.52,23-07-2024,False,False
R914689,Cheque,David Hartman,Church-Ayala,victoria25@morton-petty.com,908.45,07-08-2024,False,True
R113469,Cheque,Daniel Brown,Gould-Weaver,wayne12@brown-estrada.info,163.86,01-05-2024,False,False
R773969,Cheque,Amanda Crane,Romero Ltd,uphillips@lutz.info,310.01,24-04-2024,False,False
R598978,Cheque,Theresa Brown,Castro-Tapia,xrobinson@king.com,557.5,30-06-2024,False,False
R916638,Cheque,Valerie Pierce,Dorsey LLC,tylerbutler@barrett-webster.biz,164.19,24-09-2024,False,True
R207711,Cheque,Erika Hicks,"Gonzalez, Adams and Palmer",patricia45@abbott-arellano.biz,394.04,04-08-2024,False,False
R136234,Cheque,Sarah Sanchez,Nelson-Coleman,mark69@greer.org,85.63,22-07-2024,True,False
R446565,Cheque,Lauren Durham,"Rodgers, Barnes and Petersen",garciakathleen@russell-brooks.com,876.44,31-03-2024,False,False
R393229,Cheque,Charles Fitzgerald,Strickland Inc,arubio@cruz.org,637.4,29-03-2024,False,True
R841252,Cheque,Nathaniel Vargas,Schmidt-Shaw,ana05@jackson.com,189.97,31-08-2024,False,False
R240505,Cheque,Jennifer Avila,Boyd-Meyer,julianhorton@burns.com,414.08,29-04-2024,False,False
R791776,Cheque,David Martinez,Crawford LLC,samuelwilson@estrada.com,37.08,01-05-2024,False,False
R290302,Cheque,Sandra Clarke,"Douglas, Smith and Ray",kelly32@cruz.com,726.56,10-06-2024,False,True
R124269,Cheque,Randy Thompson,West-Becker,uthomas@tran.com,420.96,13-01-2024,False,False
R145544,Cheque,Kelli Quinn,"Davidson, Shaw and Pierce",ashley47@cruz-long.org,395.37,08-09-2024,False,False
R981429,Cheque,Joseph Harris,Lynch Inc,kimberly94@gregory.net,762.7,21-08-2024,True,False
R445569,Cheque,Michael Tate,Diaz-Lee,bcunningham@hernandez-cortez.com,867.2,18-06-2024,False,False
R588224,Cheque,Autumn George,Dean PLC,leonbrian@rogers.biz,992.03,04-07-2024,False,False
R145262,Cheque,Jamie Brown,Salas-Fisher,carolineyang@campbell-bishop.info,53.65,14-06-2024,False,False
R134073,Cheque,Loretta Bernard,Hicks Inc,marycampbell@brown-best.com,313.84,31-07-2024,False,False
R551469,Cheque,Carrie Miller,Butler-Ford,sandra46@skinner.biz,176.29,11-07-2024,False,True
R75370,Cheque,Gabriel Jones,"White, Forbes and Smith",paulgarner@stone.info,889.17,07-06-2024,True,True
R554300,Cheque,Teresa Wilcox,Guzman LLC,leeconrad@porter.com,251.02,25-07-2024,False,False
R125941,Cheque,Angel Hernandez,Cruz PLC,hhaynes@wheeler.org,788.73,11-08-2024,False,False
R406666,Cheque,Darren Welch,Floyd-Anderson,jordanbrady@flores.net,597.23,06-09-2024,False,False
R652652,Cheque,Alexander Klein,Gilbert Group,kristyjones@bautista.com,501.46,30-03-2024,False,False
R214662,Cheque,Joseph Macias,Baker-Nixon,omorgan@ramos.com,41.58,10-05-2024,False,False
R821065,Cheque,Julie Brown,"Davis, Love and Perry",ryan02@weber.com,505.42,13-08-2024,False,False
R194304,Cheque,Amber Garcia,"Goodwin, King and Moran",jennifer18@davis.com,861.61,31-08-2024,False,True
R50800,Cheque,Andrea Harrell,"Meyer, Chan and Nunez",jose24@george-douglas.biz,820.53,20-05-2024,False,False
R776593,Cheque,Tracy Berg,Riley Group,iholloway@pace.biz,130.87,10-01-2024,False,False
R257009,Cheque,Cheryl Dean,Harrell LLC,patricia84@contreras.com,533.15,10-05-2024,False,False
R162488,Cheque,Gina Taylor,"Gutierrez, Herrera and Frost",davidsongreg@lopez-ross.net,561.01,26-09-2024,True,False
R504656,Cheque,Mark Beard,Rivera-Stout,evansmichael@pierce-simpson.com,479.87,11-08-2024,False,False
R812811,Cheque,David Cannon,Jordan PLC,fcampbell@anderson.com,605.18,07-06-2024,False,False
R573769,Cheque,Clifford Williams,Davidson-Clark,vincent32@pratt-white.org,410.98,21-02-2024,False,False
