receipt_number,transaction_type,client_name,vendor_name,vendor_email,amount,date,is_exception,is_paper
R338219,Card,Wendy Davis,"Thomas, Johnson and Martin",tsmith@wright-riddle.com,170.44,2024-03-27,True,False
R413335,Cheque,Brian Herring,Gould Inc,chad70@stanley.com,647.24,2024-09-03,False,False
R17978,Cheque,Victor Thomas DDS,"Castro, Powell and Brandt",imason@york.net,788.07,2024-06-05,False,False
R237937,Card,Deborah Lane,Brown-Ashley,jennifer94@hernandez-singleton.com,526.0,2024-04-03,False,False
R615693,Cheque,Ellen Tapia,Rivera-Sellers,jacob44@khan.com,285.78,2024-09-30,False,True
R334803,Cheque,Andrea Smith,Flowers-Shaffer,angel89@berry.com,43.7,2024-01-28,False,False
R269441,Cheque,Gregory Sims,"Robertson, Logan and Martinez",hernandezwesley@padilla-burch.com,526.47,2024-04-04,True,False
R417940,Cheque,Elizabeth Alexander,Mccoy-Wright,ddouglas@jones.info,973.97,2024-09-09,False,True
R33309,Cheque,David Anderson,Figueroa-Roberts,villaerika@alvarez.org,731.61,2024-07-17,False,False
R149891,Cheque,Kristen Young,Benson Ltd,ojames@allison.com,548.79,2024-06-23,True,False
R653323,Cheque,Rhonda Miller,White and Sons,mcolon@peck.info,976.43,2024-08-29,False,False
R858083,Card,Emily Grimes,Kemp-Conway,marywhite@case.com,767.89,2024-07-22,False,False
R814129,Cheque,Robert Delgado,Williams-Owens,terrencebullock@griffith.info,553.79,2024-05-01,False,False
R810210,Card,Pamela Mahoney,Cruz and Sons,jacob46@bowen.biz,501.65,2024-02-28,False,False
R174474,Card,Lauren Wilson,"Dodson, Turner and Garcia",dodsonrebekah@salazar.net,660.72,2024-04-11,False,False
R146198,Cheque,Natasha Franklin,"Weber, Solis and Campos",dcolon@hogan.com,149.82,2024-05-05,False,False
R407378,Card,Joseph Powell,Perez-Rogers,daniellewis@smith.net,637.03,2024-06-15,False,False
R316343,Card,Jennifer Walker,"Case, Wilson and Page",wbruce@atkins.org,155.04,2024-07-19,False,False
R652408,Card,William Avery,"Summers, Chavez and Esparza",ethan65@hanson-griffin.biz,718.86,2024-08-03,True,False
R18491,Card,Richard Phillips,Bennett-Thomas,aadams@francis-neal.net,10.82,2024-06-21,False,False
R93425,Card,Andrew Farmer,Lopez Ltd,kerribell@colon.org,966.35,2024-06-05,False,False
R329781,Cheque,Eugene Richardson,"James, Kelly and Martin",martinmclaughlin@mann.org,404.61,2024-04-08,False,False
R945602,Cheque,Shane Wells,Bass-Yu,briannagarcia@vargas-coleman.com,564.96,2024-09-11,False,False
R876619,Cheque,Elizabeth Burgess,Herrera LLC,annettemarquez@davis.org,695.05,2024-08-16,False,True
R924612,Cheque,Katherine Johnson,Hoffman LLC,jonathanrollins@bryant.info,456.13,2024-03-25,True,False
R747916,Card,Megan Wang,Simpson Inc,anthony62@mayer.com,868.41,2024-01-23,False,False
R318743,Card,Craig Hicks,Henderson-Phillips,paul91@wagner-robinson.org,514.7,2024-03-26,False,False
R277886,Cheque,Craig Barnes,Hall LLC,bmorton@ramirez.com,920.57,2024-04-22,True,True
R317937,Card,Luke Howard,"Mullins, Montgomery and Valencia",kyleboyd@fuentes.org,316.55,2024-02-07,False,True
R443970,Card,Sarah Bruce,"Sanchez, Ray and Gates",andrew37@zimmerman.com,70.39,2024-06-04,True,False
R299095,Cheque,Mary Kim,"Miller, Morris and Fox",adriennemendez@perez-graham.net,633.51,2024-04-19,False,False
R89408,Card,Joshua Garcia,"Johnson, Park and Miller",martinkimberly@brown-chan.com,241.35,2024-02-03,False,True
R946620,Cheque,Patricia Meyers,"Snyder, Frank and Wilson",thomasthornton@campos-bruce.com,476.77,2024-02-22,False,False
R676090,Cheque,Michael Clark,Johnson-Taylor,murrayshannon@shaw.info,888.25,2024-04-20,False,False
R610284,Card,Michelle Harrison,"Evans, King and Mathis",lpitts@friedman-williams.com,350.63,2024-03-17,False,False
R11273,Card,Michelle Gutierrez,Howard-Brown,clarkjose@hughes.info,242.62,2024-04-09,False,False
R494791,Cheque,Heather Moore,Ellis Ltd,jennifer55@lopez.org,341.76,2024-03-24,True,False
R517069,Card,Matthew Moore,Leonard PLC,pvillarreal@kirby.org,588.12,2024-09-10,False,False
R395187,Card,Mary Reed,Johnson LLC,mason18@gomez.com,499.64,2024-06-02,False,True
R602947,Card,Caleb Maldonado,Bell and Sons,stephaniebanks@allen-adkins.biz,834.04,2024-07-25,False,False
R802173,Cheque,Danny Ayers,Lamb-Nunez,moranmario@myers.net,622.57,2024-06-24,True,False
R497177,Card,Sheri Gaines,Lin-Miller,maria96@white.net,480.5,2024-09-23,False,False
R565068,Cheque,Wayne Tran,Marquez Group,kmooney@morris.com,244.12,2024-09-08,False,False
R79382,Card,Christine Shea,Cooley PLC,ygamble@romero.com,977.15,2024-03-28,False,False
R357191,Cheque,Michele Larson,"Hunt, Dodson and Kramer",ijones@rodriguez.com,84.29,2024-03-18,True,False
R180385,Card,Jason Jones,"Carter, Anderson and Weber",kelly37@spencer.com,61.27,2024-03-15,False,False
R633525,Card,Denise Hendricks,Brown-Irwin,mckenzielisa@mccoy.org,119.67,2024-02-23,False,False
R138994,Cheque,Dawn Caldwell,Cox LLC,albertreynolds@peterson.com,70.27,2024-02-23,True,False
R22177,Card,Dawn Mcknight,"Duncan, Keller and Costa",eric08@zamora-alvarado.com,107.09,2024-08-17,False,False
R231683,Card,Aaron Cox,"Smith, Clark and Jones",rebeccahernandez@collins-tapia.com,502.39,2024-03-21,False,True
R640193,Cheque,Michelle Baldwin,Mccarty Ltd,shawn87@cannon.info,155.68,2024-03-14,True,False
R476297,Card,Melissa Stanley,Clark-Thompson,kim34@collins-white.biz,96.64,2024-03-31,False,False
R474749,Cheque,Joshua Meza,Bell and Sons,oprince@burnett.com,40.4,2024-01-14,False,False
R731973,Card,Casey Livingston,"Colon, Nelson and Jones",christopher59@williams.net,537.59,2024-06-03,False,False
R869396,Card,Daniel Vaughn,"Blair, Horton and Rangel",qhowell@riley-conrad.biz,157.29,2024-02-27,False,False
R968743,Card,Ashley Acevedo,Norton-Hogan,ukelley@kelly.com,620.86,2024-10-02,False,False
R513280,Card,Rebecca Jones,"Carter, Guzman and Roberts",michael99@giles.org,684.8,2024-02-13,False,False
R35994,Cheque,Alexander Kline,"Rios, Bridges and Stark",paulcosta@collins.com,425.92,2024-08-02,False,False
R358552,Cheque,Cheryl Coleman,"Nielsen, Chan and Reynolds",santosvicki@burnett-baker.com,115.59,2024-07-07,False,False
R937410,Cheque,Linda Brown,Dodson-Lopez,stacy12@gomez.com,644.95,2024-05-17,False,False
R806470,Cheque,James Guerrero,"Stewart, Cummings and Harrington",brooketurner@edwards-boyd.org,280.96,2024-06-22,False,False
R46026,Card,Patricia Barnes,"Munoz, Ford and Moore",kristinabruce@wilkinson.com,338.89,2024-09-01,False,False
R169286,Cheque,Kerry Williams,Massey and Sons,leah68@frank.info,673.52,2024-01-21,False,False
R649342,Cheque,James Ray,Jones Inc,mary48@copeland-howell.com,922.46,2024-04-03,False,False
R677465,Cheque,Carlos Ruiz,Lewis LLC,egarcia@johnson-roman.net,926.62,2024-05-31,False,False
R63054,Card,David Brown,Hatfield Inc,lewisjennifer@davis.com,406.12,2024-08-15,False,True
R91034,Card,Hunter Gibson,"Weber, Olson and Strickland",jackkoch@chen.net,290.22,2024-09-09,False,False
R187507,Card,Daniel Velasquez,"Casey, Pearson and Hunt",natalie01@jones.com,104.86,2024-02-07,False,False
R447414,Cheque,Samantha Wheeler,"Jennings, Sampson and Gordon",jeffrey59@gillespie.com,314.8,2024-07-21,False,False
R638048,Cheque,Shawn Carey,Shaw PLC,bwilson@burgess-parker.info,115.86,2024-04-17,True,False
R635187,Card,Alex Gaines,Stone PLC,sgilmore@garcia.net,610.88,2024-06-23,False,False
R652038,Cheque,Robert Nolan,"Lucas, Winters and Smith",yreid@russell-carrillo.biz,130.91,2024-06-21,False,False
R354801,Cheque,Mindy Blackwell,Lee Group,jessica79@rangel.com,801.61,2024-06-29,False,True
R765767,Cheque,Crystal Castillo,Peterson and Sons,ronniegraham@craig.info,969.02,2024-08-16,False,False
R293723,Cheque,Jodi Hill,Fowler Group,morrisjacqueline@valencia.com,879.83,2024-01-04,False,False
R232744,Card,Valerie Miller,Sanders-Duncan,antonio55@ramirez-willis.com,592.2,2024-05-19,False,True
R706434,Card,Jade Lane,Bridges-Diaz,myersshannon@edwards.org,770.88,2024-08-12,False,False
R324381,Cheque,Brittany Rosales,"Livingston, Maxwell and Robinson",brittneydiaz@green-yoder.net,377.89,2024-01-08,False,True
R452740,Card,Shawn Salazar,Smith-Brown,samuelmurphy@williams-jenkins.com,25.19,2024-09-09,False,False
R854243,Card,Jeffrey Robinson,"Dominguez, Richards and Gomez",kaylastuart@abbott.com,530.87,2024-09-24,False,False
R129900,Card,Shannon Rodriguez,"Knight, Johnson and Thompson",johnturner@cowan-smith.com,687.12,2024-09-14,False,False
R664776,Cheque,Samantha Ellis,Russell Ltd,ruth00@morrow-murray.org,245.62,2024-07-11,False,False
R707675,Card,Dr. Laura Cole MD,Winters-Ramos,chudson@smith.com,304.11,2024-06-28,True,False
R896791,Cheque,Kelsey Murray,"Reeves, Wagner and Woods",allisonemily@hubbard.net,259.09,2024-06-06,False,False
R266192,Cheque,Amanda Shepherd,"Holmes, Norris and Smith",idavis@huang-heath.biz,515.74,2024-06-04,False,False
R104293,Card,Scott Townsend,"Tran, Clark and Alexander",whitelouis@velez-king.com,725.86,2024-03-14,False,False
R990242,Cheque,Nicholas Wagner,Campbell-Lee,susan01@pittman.org,784.63,2024-03-14,False,True
R242748,Cheque,Kevin Jones,"Robinson, Edwards and Johnson",gardnerrichard@hoffman.info,45.85,2024-07-21,False,False
R929648,Card,Candace Ross,Miller-Acosta,danielle10@fisher-martinez.com,129.72,2024-05-04,False,False
R315989,Card,Kimberly Moody,"Stanley, Miller and Dunn",whancock@price.com,550.56,2024-10-01,False,True
R461181,Card,Scott Ray,"Park, Bryan and Burke",duncanchristopher@griffin.net,132.96,2024-09-05,False,False
R339837,Card,Travis Larson,Khan-Johnston,jonathanwatson@nunez.com,123.77,2024-05-13,False,False
R723870,Card,Brian Becker,"Hansen, Li and Martin",charles05@lewis.info,227.54,2024-09-05,False,False
R48512,Cheque,James Moore,Jones-Moreno,rachelpoole@ramos.biz,320.36,2024-06-09,False,False
R153266,Cheque,Kathleen Adkins,"Flores, Webb and Johnson",yblanchard@francis-ortiz.net,278.41,2024-08-14,False,False
R955200,Card,Jordan Burton,"Rowe, Mason and Brown",carlsonjulie@hayden-richardson.biz,510.86,2024-06-16,False,True
R553214,Cheque,Phillip Webb,Harris-Gross,ewells@jones.com,755.79,2024-05-13,False,False
R398998,Cheque,Dennis Crosby,"Espinoza, Miller and Crawford",fcollins@holt.info,686.07,2024-08-26,False,True
R846908,Card,Noah Marks,Russo Group,alisonallen@gibbs-johnson.net,834.39,2024-08-10,False,False
R140258,Card,Matthew Barnes,Conrad-Martinez,abigail71@stanley.com,518.46,2024-04-28,False,False
R848084,Cheque,Maria Shaw,Nash and Sons,cuevascourtney@henderson.com,648.81,2024-03-14,False,False
R272280,Cheque,Amanda Miller,"Munoz, Mccoy and Delgado",chrishowell@graham.com,578.99,2024-01-23,False,False
R951066,Cheque,Brenda Roberts,"Tran, Brown and Castillo",sherrysmith@cook-gentry.com,422.48,2024-01-21,False,False
R176124,Cheque,Beth Johnson,Evans and Sons,ynovak@riley-smith.com,139.65,2024-06-03,False,False
R19673,Card,Susan Gallagher,Wilson and Sons,danielcobb@miller.info,713.86,2024-02-25,False,False
R297992,Card,Mia Christensen,"Welch, Lowe and Gallagher",ppowell@perry.org,564.55,2024-09-19,False,False
R436552,Card,Walter Kelly,Gonzalez Ltd,owilliams@leblanc.info,966.07,2024-10-01,False,False
R275346,Cheque,Jessica Buck,Medina LLC,zmay@sullivan.com,675.65,2024-04-07,False,False
R314440,Card,Patrick Galvan,Strong-Lucero,hoganfred@mills.com,425.17,2024-05-13,False,False
R894608,Cheque,Patricia Hall,Watkins and Sons,bowenvicki@shelton.org,492.56,2024-05-06,True,False
R795262,Cheque,Christopher Schmidt,Moore-Martin,zacharyhuff@white-holt.info,979.25,2024-05-23,False,False
R2807,Card,Debra Cunningham,"Gonzalez, Singleton and Diaz",rodriguezkrystal@coffey.com,598.94,2024-02-11,False,True
R323094,Card,Jacob Bradshaw,"Rodriguez, Blair and Reed",afisher@marsh.com,706.68,2024-02-27,False,False
R680004,Cheque,Corey Henderson,"Dalton, Wilkinson and Ross",michelle70@buchanan-nelson.com,17.55,2024-04-30,False,False
R136310,Cheque,Craig Smith,Parker-Moore,lance03@burke-proctor.com,186.63,2024-01-25,False,False
R495215,Card,Diamond Lee,Hernandez Ltd,xhughes@kim.com,476.66,2024-04-29,False,False
R651128,Cheque,Michael Torres,"Schmidt, Byrd and Berger",thomas11@rich.net,430.65,2024-02-05,False,False
R240785,Card,Mrs. Amanda Cook,English-White,mitchellcarly@johnson-myers.com,256.49,2024-09-29,False,False
R315181,Card,Jordan Walker,Perkins-Price,marywalter@neal.com,915.35,2024-03-01,False,False
R424131,Cheque,Wendy Garner,Woodard and Sons,wangchristine@martin-allen.biz,705.34,2024-04-03,False,True
R6372,Card,Denise Perez,"Brown, Murphy and Duncan",michaelhaas@cook-edwards.com,962.64,2024-06-20,False,False
R599619,Cheque,Susan Clark,"Olson, Peters and Davidson",myersmadeline@smith.com,504.35,2024-06-03,False,False
R645904,Card,Jasmin Stewart,Parker-Donovan,jcherry@mathis.net,923.84,2024-06-08,False,False
R694533,Cheque,Laura Oneill,"Holder, Keller and Jones",jonesryan@collier-collins.com,458.41,2024-01-19,False,True
R260778,Card,Charles Simpson,White Group,arnoldmelanie@smith-ruiz.com,635.75,2024-03-25,False,False
R308885,Card,Louis Jackson,"Khan, Hayes and Edwards",johnsontina@gross.biz,456.89,2024-01-05,False,False
R85330,Card,Joshua Adams,"Thornton, Hebert and Jones",james27@washington.com,875.5,2024-03-02,False,False
R806190,Card,Cassandra Jackson,"Ramirez, Mcdaniel and Sloan",brianna46@roberts.info,183.5,2024-05-30,False,False
R391135,Cheque,Sherry Manning,Reed-Allen,charlesmason@mora-garcia.com,188.71,2024-02-21,False,False
R24730,Cheque,Emily Meadows,Medina LLC,moralesjoshua@nguyen-stokes.biz,686.61,2024-03-17,False,True
R891766,Cheque,Luke Maldonado,Coleman-Tucker,aberry@michael-shaw.com,983.39,2024-01-22,False,True
R856296,Card,Robert Huff,Skinner-Tucker,nicolegoodman@curtis-jenkins.com,547.09,2024-05-15,False,True
R400614,Card,Elizabeth Mclean,Pearson-Flynn,nicholaswilliams@turner.info,872.85,2024-07-23,False,False
R155435,Cheque,David Valdez,"Pierce, Patel and Smith",hernandeztravis@harrison.com,269.92,2024-06-18,False,False
R828975,Cheque,Thomas Munoz,Castillo-Mccarthy,christine81@boyd.info,33.99,2024-05-16,False,True
R992780,Cheque,Emily Larsen,"Cruz, Cherry and Braun",austin64@chan.com,934.96,2024-02-19,False,True
R751008,Cheque,Justin Knight,Long Ltd,tyler51@huang-craig.com,696.46,2024-05-24,False,False
R817700,Cheque,Michael Gardner,Hunter Group,owhite@powers.info,684.24,2024-09-10,False,False
R923707,Cheque,Michelle Guerra,"Kirby, Arnold and White",heather37@bowers.com,112.63,2024-06-26,False,False
R100276,Card,Jennifer Gibson,Reynolds-Reynolds,khardin@anderson-lopez.biz,993.65,2024-09-29,False,True
R298272,Card,Lisa Long,Cantrell Ltd,alexandra48@roberts.com,236.92,2024-06-04,True,False
R986643,Cheque,Juan Marks,Weaver Ltd,wschneider@burgess-gibson.info,679.91,2024-07-19,False,False
R981723,Cheque,Jordan Becker,Roy-Ryan,holtjoanne@simmons-rivera.com,396.11,2024-08-05,False,False
R518469,Card,Michael Lee,"Martin, Shelton and Lopez",brian29@roberts.com,181.71,2024-01-08,False,False
R931738,Cheque,Calvin Kennedy,"Johnson, Taylor and Knight",wendy97@hammond-goodman.info,598.66,2024-08-03,False,False
R614218,Card,Shane Weaver,"Howard, Lamb and Winters",davisjason@williams-oliver.org,77.65,2024-01-22,False,False
R463444,Cheque,Matthew Baker,Brewer-Ware,imorales@larson.com,661.09,2024-07-05,False,False
R110626,Cheque,James Gray,Reyes and Sons,hollandjames@thompson.info,649.69,2024-02-17,False,False
R621134,Cheque,Mary Gonzalez,"Mccoy, Carrillo and Parks",araymond@patel-sanchez.com,967.71,2024-08-20,False,False
R443053,Cheque,Lindsay Lynch,"Marquez, Campbell and Johnson",brooksjodi@murphy.net,345.87,2024-03-25,False,False
R514229,Card,Jennifer Hoover,Thornton Group,justin15@turner-trujillo.com,920.65,2024-07-14,False,False
R6680,Card,Patrick Brock,"Clark, Watkins and Duncan",jesseburnett@thornton-friedman.net,196.37,2024-05-14,False,True
R316831,Card,Travis Webb,"Fowler, George and Edwards",donna40@grant.org,435.85,2024-05-08,True,False
R736040,Cheque,Brooke Anderson,"George, Lamb and Gamble",justinbaker@haas.com,640.47,2024-03-04,False,False
R668735,Card,Rebekah Collins,Williams-Nelson,howarddavid@conley-stewart.com,46.04,2024-09-18,False,True
R21301,Card,Lisa Harris,Ramirez Group,gomezpatricia@rivera-mueller.info,554.46,2024-03-22,False,True
R572570,Card,Paul Nelson,Ramos-Roman,rodriguezlisa@wells.com,804.3,2024-05-23,False,False
R450580,Card,Terry Moon,Clark and Sons,jacobtorres@bruce-williams.net,364.19,2024-03-11,False,False
R761995,Cheque,Samuel Wilson,"Waters, Gonzalez and Williams",cordovasusan@reeves.info,565.64,2024-08-22,False,True
R267340,Card,Kathryn Myers,"Pierce, Sullivan and King",eatonheather@velazquez.net,20.28,2024-08-29,False,False
R203498,Cheque,Sarah Lopez,"Carson, Young and Thompson",tiffany67@white.org,401.29,2024-07-31,False,False
R130631,Card,Amanda Atkinson DDS,Olson-Atkinson,charlesnelson@carter-hall.biz,598.93,2024-06-26,False,False
R257614,Card,Matthew Brady,Conley and Sons,kelly52@rogers.biz,221.16,2024-04-03,False,True
R660522,Card,Edward Harding,"Perry, Velez and Jones",kgreen@brady-mullins.biz,960.13,2024-01-04,False,True
R840622,Cheque,Tanya James,Miller-Stokes,brookspeggy@williams.com,855.27,2024-06-26,False,False
R776150,Card,Evan Sawyer,Webster PLC,afoster@ramos.com,992.3,2024-05-23,False,False
R267277,Cheque,Heather Donaldson,Anderson-Martinez,john95@brown.com,207.33,2024-03-11,False,False
R425544,Cheque,Jennifer Doyle,Burns-Lopez,brownjohn@harrell-butler.info,653.93,2024-07-20,False,False
R899590,Cheque,Brandy Gray,"Perkins, Holmes and Smith",maldonadodavid@mitchell-cole.com,227.21,2024-01-03,False,False
R346782,Card,Jacqueline Armstrong,Herring-Beltran,anna73@love.com,690.23,2024-03-30,False,False
R363072,Card,Nicole Jones,Diaz-Montes,thomaswilson@howard.biz,41.66,2024-03-24,False,False
R801447,Cheque,Nicole Manning,Young-Gordon,jcontreras@lynch-stone.com,744.05,2024-03-20,False,False
R119911,Cheque,Heather Riley,Diaz Group,kimberlycasey@casey.net,29.15,2024-07-24,False,False
R656216,Cheque,Taylor Patterson,"Petty, Malone and Miller",cranewilliam@rivera.com,88.91,2024-08-23,False,False
R475464,Card,Jennifer Wilson,"Wilson, Elliott and Sanchez",barnesdennis@benton-arias.biz,568.31,2024-06-25,False,False
R793232,Card,Anne Dudley,Ford-Cuevas,dadams@williams.org,585.35,2024-08-11,False,False
R628876,Cheque,Benjamin Johnson,Green and Sons,alecwalsh@robinson-proctor.com,324.26,2024-08-21,False,False
R205216,Cheque,Ronald Hess,Perez-Lowe,jenkinsdiane@brown.com,678.37,2024-07-28,False,False
R675711,Card,Dennis Diaz,Howe-Williams,jesus02@hoffman.com,788.33,2024-01-29,False,True
R472273,Cheque,William Bass,Baker-Miller,bsmith@morris.com,931.17,2024-08-01,True,True
R232198,Card,Brian Rush,Fitzgerald-Gibbs,laura26@garner-ramirez.com,492.61,2024-10-01,False,False
R396669,Card,Stacy Mcgrath,"Harris, Mccoy and Alvarez",rodneyquinn@walker.com,247.38,2024-08-17,False,True
R152510,Card,Gregory Turner,Smith-Weber,bbenton@jensen.info,118.83,2024-10-03,False,False
R646771,Card,Ann Kennedy,Nelson Inc,loriwalter@wood.net,826.88,2024-09-24,False,False
R167864,Cheque,Amy Rivera,Carter Group,njones@poole.biz,891.3,2024-03-08,False,False
R645807,Cheque,Frank Taylor,Thomas-Cooper,andersonkayla@melendez-brown.com,781.22,2024-05-26,False,False
R527518,Cheque,Anne Spears,Parker PLC,martinezpamela@larsen.com,329.76,2024-09-08,False,False
R165263,Card,Kimberly Brown,Floyd PLC,laurenosborne@clark.com,85.92,2024-04-28,False,True
R923766,Card,Rebecca Wallace,Sweeney-Elliott,rivasgregory@thomas-barnes.com,342.22,2024-02-09,False,True
R903224,Cheque,Scott Horton,Collins-Barber,avilakeith@dixon.com,776.38,2024-10-03,False,False
R955272,Card,Andrew Frey MD,Nunez-Fisher,jfletcher@skinner.com,308.31,2024-01-01,False,False
R39501,Cheque,Nancy Avila,Wright-Gardner,selliott@willis-fritz.org,162.15,2024-10-03,False,True
R711265,Cheque,Jacob Brown DVM,"Williams, Garrett and Burnett",stephaniewade@martin.com,210.56,2024-08-22,True,False
R331571,Cheque,Robert Morrison,Cunningham LLC,davidsmith@velez-gomez.com,742.26,2024-09-14,False,False
R747417,Card,Tina Brown,"Moore, Garrett and Bartlett",brownjames@johnson.com,104.78,2024-07-12,False,True
